date;SPX;S5SFTW;S5PHRM;S5CPGS;S5ENRSX;S5FDBT;S5TECH;S5RETL;S5BANKX;S5HCES;S5DIVF;S5UTILX;S5MEDA;S5TELSX;S5MATRX;S5INSU;S5FDSR;S5HOUS;S5SSEQX;S5TRAN;S5HOTR;S5CODU;S5AUCO;S5COMS;S5REDPIG;S5REAL
02/07/1992;411,77;53,98;101,43;77,89;91,98;100,34;73,9;99,8;96,03;107,99;78,8179;107,51;83,76;88,34;87,08;83,35;84,8;78,76;38,66;97,46;72,02;84,17;80,13;100,18;;
03/07/1992;411,77;53,98;101,43;77,89;91,98;100,34;73,9;99,8;96,03;107,99;78,8179;107,51;83,76;88,34;87,08;83,35;84,8;78,76;38,66;97,46;72,02;84,17;80,13;100,18;;
06/07/1992;413,84;53,71;103,73;77,83;92,71;101,35;74,49;99,94;95,25;109,05;79,0943;108,21;82,96;89,24;86,57;83,81;85,47;80,19;38,9;96,49;71,91;84,47;79,41;100,08;;
07/07/1992;409,16;51,13;102,31;76,8;92,06;100,7;73,33;97;94,25;106,8;78,0106;108,78;82,08;89,33;84,36;83,17;84,14;79,61;38,5;95,69;70,15;82,62;79,34;99,33;;
08/07/1992;410,28;51,96;103;76,99;92,08;101,17;74,29;97,31;93,35;107,89;78,286;109,53;81,8;89,83;84,28;83,63;84,2;79,54;38,98;94,4;69,21;83,99;78,6;99,78;;
09/07/1992;414,23;53,72;103,25;77,66;92,36;102,71;74,85;99,08;94,62;109,76;78,5249;109,64;82,33;90,31;85,6;84,25;86,28;79,84;39,44;96,05;71,35;85,01;80,61;100,09;;
10/07/1992;414,62;54,08;102,66;77,33;92,43;102,46;74,9;99,56;96,03;109,52;79,3469;109,65;82,64;90,22;85,38;84,32;87,09;80,6;39,35;96,02;72,69;85,66;80,91;100,57;;
13/07/1992;414,87;54,27;102,99;77,59;92,49;101,94;75,38;99,7;94,95;109,77;79,099;109,92;82,24;90,22;85,52;84,72;86,9;80,85;39,66;95,96;72,18;85,8;81,79;101,12;;
14/07/1992;417,68;54,8;102,81;78,02;94,67;101,99;76,04;100,34;95,19;110,31;79,9906;110,69;83,24;90,64;86,35;85,07;87,61;81,28;40,62;96,53;71,78;86,22;82,21;101,62;;
15/07/1992;417,1;55,14;102,41;78,34;93,76;101,48;77,15;100,16;93,32;110,69;79,9525;110,87;84,74;90,8;85,49;85,42;88,32;81,89;41,14;96,81;71,7;86,02;81,97;101,81;;
16/07/1992;417,54;54,82;102,59;78,54;94,03;101,51;77,66;99,75;91,39;110,57;79,2762;110,99;84,95;91,7;86,24;85,42;87,73;82,15;41,21;95,82;71,76;86,81;81,64;101,69;;
17/07/1992;415,62;54,47;102,58;78,15;93,46;101,6;75,27;99,61;91,8;110,01;78,5943;110,64;84,36;91,44;85,89;84,8;87,27;81,85;40,47;95,17;71,76;86,37;80,52;101,46;;
20/07/1992;413,75;54,45;101,67;77,89;93,12;101,17;74,02;99,17;93,06;108,89;78,7835;110,18;83,76;91,36;85,42;84,82;86,77;80,77;40,42;93,89;70,4;86,13;80,24;100,89;;
21/07/1992;413,76;55,35;101,14;78;92,85;101,69;74,25;99,97;92,88;108,99;78,7995;109,77;83,38;90,89;85,48;84,96;87,15;81,3;40,62;94,23;71,23;86,03;79,15;101,4;;
22/07/1992;410,93;55,36;101,51;77,62;92,68;100,08;73,46;99,23;92,28;108,56;78,4085;109,85;82,5;90,07;84,7;85,02;85,96;80,23;40,06;92,79;70,19;85,52;77,55;100,5;;
23/07/1992;412,08;55,92;101,33;77,85;93,41;100,21;74,19;99,93;91,94;108,93;79,132;109,9;82,09;90,61;84,77;85,11;85,69;80,54;41,11;92,94;67,74;85,83;78,43;100,71;;
24/07/1992;411,6;55,77;102,11;77,32;93,12;100,14;74,48;99,52;91,23;108,3;78,5923;110,35;81,53;90,44;84,92;84,54;85,23;79,83;41,42;93,26;69,25;85,9;78,65;100,87;;
27/07/1992;411,54;54,7;104,07;77,47;92,36;99,53;74,06;99,9;90,69;108,88;78,4824;110,69;81,38;90,5;84,61;83,99;85,48;79,34;40,72;93,3;69,13;86,11;79,17;100,93;;
28/07/1992;417,52;55,57;105,43;78,29;93,48;101,38;75,16;101,48;92,43;109,8;80,2967;111,75;82,21;91,64;85,93;85,21;86,28;80,38;41,95;95,04;69,92;87,07;82,28;101,85;;
29/07/1992;422,23;56,24;106,37;79,54;94,09;102,43;75,66;103,23;92,75;110,52;80,9915;112,67;82,85;92,45;88,1;86,66;87,67;81,23;42,06;96,67;70,77;89,29;82,01;102,85;;
30/07/1992;423,92;56,87;106,77;79,51;95,49;102,29;76,06;103,61;93,19;110,38;80,6889;112,94;83,08;92,57;88,31;87,5;87,96;81,66;42,09;97,59;70,69;89,41;82,61;104,16;;
31/07/1992;424,21;57,53;106,59;79,45;95,59;102,78;75,85;103,73;93,1;109,69;80,9264;113,44;82,23;92,77;88,57;87,15;88,14;82,18;42,56;96,73;70,03;89,65;83,08;103,74;;
03/08/1992;425,09;57,2;108,2;79,26;95,97;103,36;76,21;103,99;93,15;110,34;81,4114;113,42;82,49;92,54;88,14;87,2;87,88;82,44;43,47;96,48;68,9;90,21;82,41;103,45;;
04/08/1992;424,36;56,42;108,44;79,07;96,14;103,37;76,11;103,58;92,97;109,67;80,8684;112,9;82,52;92,6;88,19;86,7;87,7;82,3;43,29;95,92;68,85;90,08;81,08;102,39;;
05/08/1992;422,19;55,98;107,94;78,85;95,28;103,33;74,64;103,73;92,8;108,29;80,4611;112,08;82,19;92,26;87,75;86,61;87,21;81,79;42,75;94,96;68,74;90,07;79,7;101,78;;
06/08/1992;420,59;55,91;107,36;78,75;94,61;103,52;73,2;103,8;92,75;108,34;80,0653;111,61;82,09;92,43;87,67;86,47;86,74;81,35;42,32;94,6;68,3;89,62;76,88;101,44;;
07/08/1992;418,88;54,69;107,09;78,42;94,27;103,17;70,78;103,91;92,58;107,96;79,8367;111,72;82,26;91,96;87,1;86,94;86,65;81,84;41,94;94,19;67,91;89,24;76,21;101,32;;
10/08/1992;419,42;55,27;107,06;78,34;95,02;103,89;71,59;104,29;91,76;106,96;79,7092;111,67;81,85;91,96;86,83;86,76;86,32;81,58;42,05;93,67;67,63;88,91;77,15;101,81;;
11/08/1992;418,9;55,28;106,98;78,2;95,34;103,6;71,35;104,11;91,96;105,79;79,7087;111,41;81,96;92,13;86,31;87,01;86,17;80,91;42,22;93,11;68,84;88,14;77,31;101,33;;
12/08/1992;417,78;54,94;106,76;78,01;95,3;103,47;71,33;103,66;92,11;105,33;80,133;111,52;81,77;92,19;85,32;86,78;86;80,43;42,13;91,3;68,92;87,68;76,44;100,8;;
13/08/1992;417,73;54,96;106,46;77,65;96,5;103,61;71,38;104,05;92,23;105,47;78,8567;111,35;82,45;92,28;84,17;86,56;86,18;80,8;42,26;90,79;68,62;88,08;75,78;100,48;;
14/08/1992;419,91;55,2;107,22;78,09;96,05;104,08;71,57;104,83;92,82;107,21;79,8717;111,39;82,91;93,04;85,16;87,14;87,02;81,16;42,66;91,92;68,36;88,44;76,23;100,77;;
17/08/1992;420,74;55,04;107,53;78,26;95,77;104,32;71,38;105,02;92,45;107,22;80,2675;111,31;82,7;93,96;85,42;87,04;87,89;81,59;42,13;92,66;68,51;88,36;76,89;101,79;;
18/08/1992;421,34;55,09;107,82;78,54;96,41;104,72;70,4;105,59;91,91;107,62;79,9481;111,94;82,29;93,81;85,51;86,57;87,66;81,99;41,8;92,58;69,59;88,51;76,75;102,12;;
19/08/1992;418,18;54,15;106,63;78,08;96,74;104,09;69,31;104,91;89,39;106,98;79,2616;111,98;80,63;93,25;85,21;85,17;86,91;81,48;40,81;91,89;68,77;88,03;75,79;101,15;;
20/08/1992;418,26;53,69;106,19;78,1;96,8;104,46;69,23;105,09;89,83;107,74;78,7199;112,19;80,72;93,48;84,74;85,09;86,86;81,7;41,35;91,85;69,37;88,25;74,95;101,4;;
21/08/1992;414,85;53,73;104,48;77,34;95,23;103,76;69,08;104,25;89,69;106,4;77,7982;112,4;80,38;93,1;83,86;85,03;87,23;81,48;41;90,44;68,17;87,33;74,17;100,98;;
24/08/1992;410,72;52,42;103,77;76,5;95,77;102,98;68,27;103,01;87,35;105,5;76,5039;111,11;78,85;92,3;83,02;84,21;86,44;81,02;40,27;88,79;67,16;86,3;71,67;99,28;;
25/08/1992;411,61;52,45;104,61;76,22;96,06;102,95;69,39;103,03;87,06;106,24;77,0232;111;78,95;92,88;82,87;83,7;87,09;81,29;40,91;88,8;67,41;86,62;72,09;99,13;;
26/08/1992;413,51;53,96;105,51;76,43;96,19;103,5;69,53;103,99;87,94;106,92;77,0755;111,26;80,15;93,02;83,16;84,2;87,66;80,69;41,6;88,05;68,5;87,12;72,59;99,58;;
27/08/1992;413,53;54,57;104,45;76,77;95,68;103,54;69,95;104,42;89,19;107,04;77,2638;111,29;80,32;91,95;83,42;83,97;87,88;80,99;41,84;88,95;69,12;87,62;72,41;100,32;;
28/08/1992;414,84;54,44;103,65;76,73;96,98;104,37;69,9;104,93;89,06;106,28;77,484;111,56;80,8;91,8;84,26;85,15;88,34;81,22;41,68;89,65;68,39;87,88;71,72;100,84;;
31/08/1992;414,03;54,78;102,65;76,81;97,47;104,12;70,08;104,55;87,75;105,84;76,9838;111,24;80,53;91,56;83,69;85,33;88,55;81,15;41,71;89,46;67,95;87,73;73,41;100,67;;
01/09/1992;416,07;55,54;103,97;77,22;97;104,94;70,85;105,15;88,18;106,57;77,5302;111,17;80,73;92,05;83,94;86,14;89,65;81,4;42,5;90,04;67,71;88,78;72,89;101,26;;
02/09/1992;417,98;57,02;103,63;77,67;96,96;105,53;71,89;106,04;88,76;106,64;77,9338;111,01;81,11;92,12;84,68;86,79;90,03;81,67;43,85;92,23;68,53;89,72;72,92;101,92;;
03/09/1992;417,98;56,92;104,71;77,89;95,66;106,26;71,61;105,68;88,29;107,22;78,6795;110,7;81,62;91,82;84,77;86,09;89,78;81,17;44,47;91,59;69,44;89,79;73,79;102,67;;
04/09/1992;417,08;56,63;105,04;77,64;95,69;106,19;70,82;104,61;88,33;106,25;78,9758;111,11;81,05;92,12;84,2;85,43;89,48;81,34;43,7;90,71;68,39;89,1;74,15;101,91;;
07/09/1992;417,08;56,63;105,04;77,64;95,69;106,19;70,82;104,61;88,33;106,25;78,9758;111,11;81,05;92,12;84,2;85,43;89,48;81,34;43,7;90,71;68,39;89,1;74,15;101,91;;
08/09/1992;414,44;56,37;103,89;77,06;95,55;106,23;70,93;104,18;86,39;104,78;77,9068;110,82;80,57;91,44;83,34;84,56;88,22;81,24;43,5;90,19;69,05;88,94;72,58;101,31;;
09/09/1992;416,36;57,4;104,08;77,46;95,64;106,53;72,16;105,33;86,32;105,36;77,9057;110,93;80,85;92,15;83,59;84,87;88,98;81,58;44,6;90,72;69,51;89,09;73,29;102,08;;
10/09/1992;419,95;58,89;103,99;78,39;96,7;106,94;73,03;106,38;87,54;106,71;78,1558;111,18;82,9;92,41;84,38;84,84;90,94;82,73;45,81;92,47;70,07;90,22;74,15;103,9;;
11/09/1992;419,58;59,36;103,98;78,52;96,17;107;72,96;106,38;87,24;105,93;77,6924;110,85;83,67;91,88;84,54;84,93;91,33;83,15;45,6;92,09;70,41;90,26;73,54;104,34;;
14/09/1992;425,27;61,45;105,24;80,71;95,9;107,79;74,21;107,9;89,37;107,23;79,2789;110,75;84,08;92,43;87,1;85,59;91,83;83,85;46,22;95,03;72,38;92,23;76,66;105,49;;
15/09/1992;419,77;60,49;103,18;79,88;95,46;106,62;72,12;106,92;88,53;105,25;78,2595;109,75;82,75;91,39;85,72;84,69;90,67;82,41;45,47;93,55;71,46;90,84;74,83;104,09;;
16/09/1992;419,92;59,91;102,99;79,86;96,52;107,27;70,88;107,29;88,65;105,28;78,5684;109,94;82,52;91,47;85,32;84,68;90,76;82,37;45,49;92,58;71,28;90,82;73,89;103,76;;
17/09/1992;419,93;60,61;102,54;80,03;96,75;107,49;71,46;106,94;88,65;104,53;78,6924;109,69;82,42;90,84;85,3;83,95;90,92;82,85;45,79;93,15;71,3;90,98;74,01;104,66;;
18/09/1992;422,93;60,98;103,28;80,32;97,29;107,95;71,87;107,35;89,36;104,48;79,5057;110,36;82,83;92;86,2;85,42;92,06;83,26;46,15;93,7;71,87;91,09;75,59;105,82;;
21/09/1992;422,14;60,38;102,92;79,68;97,35;107,75;72,08;107,66;89,41;104,31;79,2738;110,49;82,76;91,75;85,73;85,72;91,68;82,79;45,88;93,62;71,85;90,08;76;105,5;;
22/09/1992;417,14;59,49;101,78;78,72;96,53;105,5;71,07;106,8;88,23;103,36;78,5374;109,74;82,58;90,79;84,81;85,17;90,58;81,8;45,27;92,76;71,13;89,41;73,49;103,56;;
23/09/1992;417,44;60,15;101,73;78,87;97,01;104,53;71,64;107,78;88,13;103,27;79,0566;109,71;82,5;91,83;84,16;84,64;90,55;82,52;46;91,79;71,49;89,86;72,38;103,27;;
24/09/1992;418,47;60,41;100,86;79,17;96,83;105,53;70,84;107,81;87,42;104,07;79,7976;110,22;82,25;91,78;84,4;88,75;90,56;83,02;45,72;92,67;71,68;90,22;73,25;103,74;;
25/09/1992;414,35;59,36;96,88;78,78;96,08;104,8;70,32;106,83;87,41;100,33;79,2206;110,38;81,61;91,72;83,62;89,09;90,72;82,33;44,8;91,32;70,78;89,33;70,79;103,04;;
28/09/1992;416,62;59,56;96,01;79,64;97,52;105,34;70,5;107,62;88,11;99,25;78,734;111,03;82,03;92,18;84,25;89,21;91,43;83,28;45,07;92,5;71,73;89,74;70,85;103,02;;
29/09/1992;416,8;60,22;96,77;79,48;97,23;105,14;70,02;108,07;88,15;99,62;78,7656;111,03;81,32;92,27;83,97;89,69;91,85;83,53;45,43;93,08;71,56;89,92;71,2;103,94;;
30/09/1992;417,8;60,56;96,94;79,7;97,22;104,84;69,67;108,57;89,2;100,66;78,9697;111,46;81,4;92,75;83,75;91,06;91,81;83,97;45,47;92,79;71,53;90,25;71,99;104,28;;
01/10/1992;416,29;59,74;96,35;79,26;97,14;105,07;68,09;108,1;89,65;100,06;79,3892;111,03;80,53;92,45;82,95;92,27;91,82;84,35;44,38;91,62;71,44;89,86;70,93;104,36;;
02/10/1992;410,47;58,63;94,59;77,87;96,31;103,7;67,22;106,29;88,58;97,44;78,1051;110,02;79,62;91,25;81,53;91,04;90,64;84,06;44,01;90,32;70,47;88,35;69,48;102,44;;
05/10/1992;407,57;58,64;94,79;77,22;95,18;102,83;67,73;105,61;87,68;96,8;77,1285;109,27;79,03;90,53;80,62;90,29;89,84;83,49;44,63;89,23;69,45;87,37;69,59;101,62;;
06/10/1992;407,18;59,57;93,65;77,04;94,44;102,23;68,76;106,26;87,7;96,83;76,7799;109,02;78,98;90,25;80,98;91,17;90,37;83,34;45,79;90,51;69,83;87,25;69,2;103,26;;
07/10/1992;404,25;59,04;94,22;76,49;93,74;101;67,88;105,49;87,16;96,8;75,6986;108,59;78,32;89,51;79,99;91,81;89,63;82,39;46,07;89,2;69,18;86,65;67,84;102,88;;
08/10/1992;407,75;60,02;95,15;77,09;94,18;102;68,78;107,17;86,93;98,21;76,7466;109,15;78,56;90,47;80,69;91,83;90,82;83,42;46,67;89,66;69,94;86,91;68,86;104,38;;
09/10/1992;402,66;59,16;93,53;76,44;92,58;100,98;67,77;105,39;86,42;96,51;76,1646;108,41;77,47;90,18;79,44;90,89;89,57;82,15;46,38;87,96;69,29;85,9;66,49;103,31;;
12/10/1992;407,44;59,21;94,79;77,08;93,44;101,92;68,18;106,78;87,52;97,51;76,8588;109,29;78,61;91,83;80,17;92,24;91,06;83,3;46,25;89,26;70,01;86,93;69,02;104,46;;
13/10/1992;409,3;59,63;95,43;77,33;93,34;103,06;68,51;106,82;87,85;96,99;77,6957;109,48;79,21;92,41;80,69;91,34;90,89;83,93;46,22;90,64;69,79;87,4;70,15;104,64;;
14/10/1992;409,37;59,6;96,43;77,22;93,6;103,26;68,2;106,77;87,42;99,32;77,6017;109,45;78,71;91,92;80,06;91,7;91;84,28;45,8;91,25;70,04;87,13;69,91;104,21;;
15/10/1992;409,6;60,42;97,57;77,14;94,25;102,42;66,66;107,18;88,03;100,17;77,8438;109,74;78,5;91,95;80,08;90,93;91,68;84,28;46,34;91,65;69,63;87,47;69,83;103,37;;
16/10/1992;411,73;61,71;96,93;77,77;94,55;102,65;66,54;109,05;88,9;101,09;78,2088;109,86;78,94;92,27;81,42;91,63;92,71;84,22;46,46;93,35;69,63;87,83;69,45;104,32;;
19/10/1992;414,98;63,48;98,4;78,24;94,8;103,31;66,69;110,86;90,39;103,05;79,5591;109,94;79,5;92;82,25;92,85;93,03;85,14;47,88;93,34;69,7;88,66;69,58;106,25;;
20/10/1992;415,48;63,57;97,67;78,39;94,49;103,34;66,76;111,77;90,4;103,08;79,4451;109,51;79,95;91,89;82,46;93,99;93,16;85,25;48,38;94,27;70,69;89,12;71,12;106,53;;
21/10/1992;415,67;64,07;97,47;78,45;94,47;103,52;67,22;112,8;90,45;102,73;79,1959;109,07;79,95;90,79;82,64;94,04;93,42;85,18;49,65;95,45;70,57;89,04;72,32;106,49;;
22/10/1992;414,9;64,6;97;78,74;94,21;103,06;66,96;111,95;89,83;102,96;78,2866;108,99;79,85;89,99;82,82;93,24;93,5;85,79;49,09;95,94;70,67;88,95;74,25;107,11;;
23/10/1992;414,1;64,41;95,6;78,76;94,06;101,72;67,36;111,5;90,23;102,72;78,0101;108,91;80,66;90,1;83,04;93,29;93,63;84,92;48,64;97,36;70,89;89,05;75,1;107,05;;
26/10/1992;418,16;64,68;97,77;79,23;94,05;102,38;67,75;112,96;91,64;102,67;78,9455;109,35;81,2;91,34;83,58;94,29;94,2;87,08;49,65;99,44;72,68;89,73;76,34;107,56;;
27/10/1992;418,49;63,42;97,69;78,92;94,52;102,98;67,35;113,18;91,75;102,32;79,5357;109,56;81,98;91,48;83,73;94,13;94,61;86,88;49,17;99,5;74,12;89,76;74,99;106,89;;
28/10/1992;420,13;64,53;97,71;79,56;94,26;103,57;68,72;113,69;91,9;102,92;79,9714;109,91;82,13;92,23;84,78;94,43;94,96;86,44;49,61;99,47;74,17;89,69;73,19;107,39;;
29/10/1992;420,86;65,51;98,57;79,07;93,83;104,08;68,42;114,26;91,86;103,82;79,8657;110,76;82,4;92,17;85,33;94,93;94,79;86,65;49,41;99,66;74,26;89,87;72,93;107,01;;
30/10/1992;418,68;64,36;99,35;78,59;92,47;103,37;68,43;112,99;91,41;103,89;79,7071;110,64;81,61;91,74;85,14;93,84;94,56;86,86;49,1;98,66;74,21;90,11;72;105,8;;
02/11/1992;422,75;65,04;100,75;79,9;91,86;104,53;69,53;114,41;92,27;104,44;80,4978;111,06;82,49;92,53;86,03;94,22;96,53;86,73;49;100,29;74,89;91,07;74,1;107,98;;
03/11/1992;419,92;63,92;99,7;79,83;90,09;103,5;69,27;114,02;92,28;103,74;80,3672;110,15;82,62;90,97;86,22;93,69;96,18;86,66;48,96;99,37;75,05;91,25;74,28;107,83;;
04/11/1992;417,11;64,69;97,41;79,72;88,96;102,45;69,2;114;91,81;102,18;80,3624;109,85;82,72;90,75;85,66;93,26;95,81;85,19;49,26;98,89;74,35;91,16;73,9;108,02;;
05/11/1992;418,34;67,4;96,87;80;89,17;103,77;69,29;113,53;92,37;102,59;81,4556;109,23;83,42;90,46;85,75;93,86;96,26;85,95;50,36;100,16;75,01;90,77;73,73;109,15;;
06/11/1992;417,58;67,71;96,54;79,69;88,71;103,61;69,39;113,8;92,81;102,98;82,1416;108,98;83,16;89,99;85,36;93,96;96,29;85,36;49,75;100,47;75,1;90,7;73,24;109,25;;
09/11/1992;418,59;67,71;96,68;79,87;89,17;103,7;69,63;114,16;93,52;104,79;82,998;108,31;84,05;89,63;85,37;94,65;96,71;85,4;49,98;100,73;74,56;91,12;73,63;109,59;;
10/11/1992;418,62;68,76;97,66;79,55;89,74;103,55;69,8;114,14;94,29;106,05;83,6834;107,99;84,45;88,98;84,1;94,47;96,67;85,39;51,25;100,42;75,02;91,46;73,25;108,76;;
11/11/1992;422,2;68,54;101,07;79,89;89,4;104,86;69,64;115,18;94,91;108,01;84,8098;108,37;85,16;89,87;84,32;94,96;98,11;87,14;51,06;100,01;76,68;92,15;72,8;109,84;;
12/11/1992;422,87;68,38;101,92;79,91;89,62;104,88;68,82;114,96;94,82;108,54;85,5187;108,47;84,85;89,98;84,69;95,87;98,29;87,15;50,3;100,5;76,34;92,23;73,7;109,78;;
13/11/1992;422,43;68,19;101;79,78;89,31;105,27;69,05;114,57;94,74;106,9;85,2949;108,42;85,54;90,36;84,26;96,1;97,95;86,99;50,68;100,37;76,19;92,21;74,16;109,85;;
16/11/1992;420,68;66,31;101,2;78,82;88,81;104,76;68,62;114,55;94,06;106,55;84,7356;108,59;84,5;91,04;83,4;95,55;97,49;86,47;49,89;98,83;77,12;91,76;74,41;109,54;;
17/11/1992;419,27;64,29;101,7;78,31;88,58;104,88;67,35;114,62;93,62;105,24;84,2158;109,08;84,6;90,78;82,71;94,79;98,03;85,73;49;97,82;77,73;91,71;73,9;108,44;;
18/11/1992;422,85;65,46;102,79;78,66;89,9;105,44;68,32;116,1;94,53;105,81;85,128;109,77;84,74;92,14;83,5;94,62;97,95;86,1;50,14;98,92;77,89;91,93;73,63;109,18;;
19/11/1992;423,61;65,44;102,9;78,4;90,27;105,52;68,08;116,46;94,51;106,55;85,1974;109,9;85,33;93,2;83,15;93,84;98,07;86,48;50,6;99,39;78,9;92,56;73,72;109,5;;
20/11/1992;426,65;65,63;103,16;79,14;91,05;105,92;69,2;117,91;95,03;107,62;85,3362;110,33;86,42;93,83;83,58;94,36;99,44;86,31;51,1;100,27;78,79;93,52;75,23;110,14;;
23/11/1992;425,12;64;102,21;79,93;89,79;105,34;68,99;117,24;95,06;107,32;85,0924;109,96;85,86;93,66;83,15;94,63;99,33;85,87;50,37;100,23;78,79;93,95;75,14;110,58;;
24/11/1992;427,59;66,21;102,86;80,48;89,78;105,64;69,86;118,3;95,25;107,84;86,4688;109,53;86,85;93,99;84,06;95,06;101,04;86,45;51,11;102;79,66;94,93;74,81;110,73;;
25/11/1992;429,19;66,04;102,8;80,96;89,83;105,57;70,09;118,54;96,78;106,84;87,2684;109,26;86,88;94,44;84,79;96,21;102,12;86,41;50,91;102,89;78,76;95,68;76,33;111,33;;
26/11/1992;429,19;66,04;102,8;80,96;89,83;105,57;70,09;118,54;96,78;106,84;87,2684;109,26;86,88;94,44;84,79;96,21;102,12;86,41;50,91;102,89;78,76;95,68;76,33;111,33;;
27/11/1992;430,16;65,73;103;81,28;89,34;105,55;70,72;119,46;97,38;106,99;87,0597;109,46;87,04;93,76;85,93;96,41;102,56;86,26;51,15;103,52;79,71;95,93;76,85;112,15;;
30/11/1992;431,35;66,48;101,78;81,82;89,62;105,37;72,13;120,37;97,95;107,23;87,0939;109,55;87,52;93,73;86,8;96,73;102,05;86,27;51,86;103,73;79,99;96,12;77,61;112,06;;
01/12/1992;430,78;67,02;102,65;81,49;88,77;105,65;71,89;119,04;97,25;108,79;86,7567;109,28;86,18;93,57;87,48;96,67;102,31;86,37;52,53;103,84;79,42;95,68;78,41;112,41;;
02/12/1992;429,89;65,74;102,27;81,47;88,07;105,69;71,87;118,98;96,94;108,86;85,9658;108,97;86,04;93,44;87,58;96,9;101,85;85,75;52,34;103,74;79,31;95,23;78,62;112,77;;
03/12/1992;429,91;66,38;102,48;81,15;87,93;105,76;72,25;119,09;97,08;109,29;86,442;108,63;85,95;93,49;87,15;97,22;102,85;85,94;53,22;104,11;79,3;94,83;78,35;112,76;;
04/12/1992;432,06;67,71;102,92;81,56;88,77;106,39;72,61;119,17;97,74;110,31;86,9686;108,63;86,83;93,9;87,01;98,03;103,07;85,84;54,18;103,68;79,19;95,37;80,48;112,98;;
07/12/1992;435,31;68,76;104,39;81,92;89,98;106,84;72,74;120,45;98,3;111,32;88,3055;109,39;87,13;94,81;87,24;98,05;104,18;86,86;54,74;103,41;79,68;96,17;80,78;113,52;;
08/12/1992;436,99;68,26;105,15;82,36;90,29;107,31;72,64;120,17;98,71;112,67;87,9845;109,63;87,5;95,76;87,69;98,88;103,81;86,39;54,54;103,24;80,21;95,99;81,97;113,89;;
09/12/1992;435,65;67,34;105,24;82,8;89,81;106,67;71,98;119,08;98,36;111,79;87,8103;109,47;87,5;95,91;87,53;98,44;103,54;86,33;54,47;102,69;79,24;95,48;80,83;113,8;;
10/12/1992;434,64;66,62;104,5;82,37;91,1;105,95;71,31;118,51;98,12;109,74;87,7228;110,15;87,34;95,67;87,21;98,32;104;85,95;54,13;103,03;79,16;95,13;80,06;113,26;;
11/12/1992;433,73;64,05;104,55;82,51;90,37;105,53;70,88;118,67;97,62;109,84;87,3516;110,47;87,07;95,95;87,29;98,42;103,34;85,3;53,23;102,73;79;94,79;80,02;112,5;;
14/12/1992;432,84;63,62;104,71;82,23;90,2;104,93;70,88;118,4;97,41;109,74;87,2639;110,3;86,73;96,17;86,88;99,09;102,89;85,3;53,01;101,8;78,77;94,54;79,46;111,8;;
15/12/1992;432,57;62,69;104,09;82,6;90,75;104,9;68,14;118,76;97,97;109,45;87,5938;110,66;87,06;96;87,14;99,79;102,3;84,86;52,33;102,09;78,57;94,69;78,59;111,87;;
16/12/1992;431,52;62,7;103,89;82,26;90,82;104,52;67,55;118,46;97,45;109,32;87,4088;111,01;86,6;96,4;87,07;98,82;102,52;84,57;54,35;101,65;77,49;94,24;78,47;110,33;;
17/12/1992;435,43;64,16;104,75;82,8;91,83;105,34;69,3;120,09;98,22;109,8;88,0216;111,21;87,63;97,39;87,57;99,76;103,21;85,29;56,08;104,16;78,44;94,95;77,81;110,77;;
18/12/1992;441,28;65,68;106,39;84,13;92,57;107,17;69,07;121,19;100,01;111,14;89,4711;112,72;89,12;98,62;88,9;101,01;105,38;86,72;55,99;105,68;80,09;95,33;79,01;112,55;;
21/12/1992;440,7;64,67;106,46;84,38;91,89;107,31;68,62;119,71;100,72;110,66;89,3568;112,57;89,11;99,31;88,39;100,96;104,93;86,85;56,96;105,04;79,73;94,94;79,07;112,94;;
22/12/1992;440,31;64,09;105,04;84,32;91,07;107,39;69,46;119;101,9;109,8;89,5336;113,51;89,51;99,69;87,9;101,21;104,78;86,97;56,48;104,97;80,02;94,81;79,06;113,09;;
23/12/1992;439,03;65,92;101,52;84,38;90,69;106,76;69,73;120,25;101,19;108,07;89,3041;113,6;89,44;100,86;87,39;101,12;103,78;86,86;57,05;104,66;80,66;94,49;79,54;113,24;;
24/12/1992;439,77;67,01;101,43;84,58;90,97;106,97;70,24;120,43;101,59;107,87;89,3484;113,52;89,87;100,63;87,48;100,67;103,36;87,41;56,95;104,42;80,01;94,71;80,06;114,33;;
25/12/1992;439,77;67,01;101,43;84,58;90,97;106,97;70,24;120,43;101,59;107,87;89,3484;113,52;89,87;100,63;87,48;100,67;103,36;87,41;56,95;104,42;80,01;94,71;80,06;114,33;;
28/12/1992;439,15;67,56;101,19;84,49;90,77;107,04;70,17;120,88;101,99;107,34;89,4587;112,95;90,44;99,17;87,57;100,68;103,55;86,6;57,15;104,65;81,37;94,41;80,42;113,57;;
29/12/1992;437,98;68,15;100,61;84,33;90,62;106,37;69,6;120,77;102,46;107,39;89,8038;112,61;90,1;99,37;87,3;100,49;102,77;85,73;57,03;104,54;80,36;94,31;79,82;113,28;;
30/12/1992;438,82;68,1;100,62;84,69;90,73;106,01;69,61;121,25;102,79;108,13;91,0242;112,65;89,88;99,17;88,13;100,42;102,2;85,76;56,76;105,25;80,12;94,56;80,37;114,36;;
31/12/1992;435,71;67,73;99,24;84,3;90,33;104,64;69,6;120,18;102,59;108,86;90,361;111,94;89,28;98,5;87,55;99,83;102,2;85,08;56,08;103,9;80,12;94,3;79,38;113,06;;
